audio_down_id,wav_filename,index,time,label,unnature,sharpdecline
exp2_opus_10_218840,exp2_opus_10,218840,27.355,0,,
exp2_opus_10_222120,exp2_opus_10,222120,27.765,0,,
exp2_opus_10_225640,exp2_opus_10,225640,28.205,0,,
exp2_opus_10_227800,exp2_opus_10,227800,28.475,0,,
exp2_opus_10_227960,exp2_opus_10,227960,28.495,0,,
exp2_opus_10_229880,exp2_opus_10,229880,28.735,0,,
exp2_opus_10_231800,exp2_opus_10,231800,28.975,0,,
exp2_opus_10_235880,exp2_opus_10,235880,29.485,0,,
exp2_opus_10_242440,exp2_opus_10,242440,30.305,0,,
exp2_opus_10_256520,exp2_opus_10,256520,32.065,0,,
exp2_opus_10_262200,exp2_opus_10,262200,32.775,0,,
exp2_opus_10_269720,exp2_opus_10,269720,33.715,0,,
exp2_opus_10_278920,exp2_opus_10,278920,34.865,0,,
exp2_opus_10_282920,exp2_opus_10,282920,35.365,0,,
exp2_opus_10_299400,exp2_opus_10,299400,37.425,0,,
exp2_opus_10_310040,exp2_opus_10,310040,38.755,0,,
exp2_opus_10_310600,exp2_opus_10,310600,38.825,0,,
exp2_opus_10_326280,exp2_opus_10,326280,40.785,0,,
exp2_opus_10_328760,exp2_opus_10,328760,41.095,0,,
exp2_opus_10_339080,exp2_opus_10,339080,42.385,0,,
exp2_opus_10_351640,exp2_opus_10,351640,43.955,0,,
exp2_opus_10_355720,exp2_opus_10,355720,44.465,0,,
exp2_opus_10_366280,exp2_opus_10,366280,45.785,0,,
exp2_opus_10_368520,exp2_opus_10,368520,46.065,1,,1
exp2_opus_10_383480,exp2_opus_10,383480,47.935,0,,
exp2_opus_10_385480,exp2_opus_10,385480,48.185,0,,
exp2_opus_10_387400,exp2_opus_10,387400,48.425,0,,
exp2_opus_10_387720,exp2_opus_10,387720,48.465,0,,
exp2_opus_10_390920,exp2_opus_10,390920,48.865,0,,
exp2_opus_10_391080,exp2_opus_10,391080,48.885,0,,
exp2_opus_10_394280,exp2_opus_10,394280,49.285,0,,
exp2_opus_10_396760,exp2_opus_10,396760,49.595,0,,
exp2_opus_10_398600,exp2_opus_10,398600,49.825,0,,
exp2_opus_10_400520,exp2_opus_10,400520,50.065,0,,
exp2_opus_10_411080,exp2_opus_10,411080,51.385,0,,
exp2_opus_10_425240,exp2_opus_10,425240,53.155,0,,
exp2_opus_10_431000,exp2_opus_10,431000,53.875,0,,
exp2_opus_10_438600,exp2_opus_10,438600,54.825,0,,
exp2_opus_10_448600,exp2_opus_10,448600,56.075,0,,
exp2_opus_10_452840,exp2_opus_10,452840,56.605,0,,
exp2_opus_10_469160,exp2_opus_10,469160,58.645,0,,
exp2_opus_10_481880,exp2_opus_10,481880,60.235,0,,
exp2_opus_10_498040,exp2_opus_10,498040,62.255,1,1,
exp2_opus_10_500520,exp2_opus_10,500520,62.565,0,,
exp2_opus_10_510520,exp2_opus_10,510520,63.815,0,,
exp2_opus_10_528360,exp2_opus_10,528360,66.045,0,,
exp2_opus_10_536600,exp2_opus_10,536600,67.075,0,,
exp2_opus_10_544920,exp2_opus_10,544920,68.115,0,,
exp2_opus_10_546120,exp2_opus_10,546120,68.265,0,,
exp2_opus_10_549880,exp2_opus_10,549880,68.735,0,,
exp2_opus_10_565640,exp2_opus_10,565640,70.705,0,,
exp2_opus_10_581000,exp2_opus_10,581000,72.625,0,,
exp2_opus_10_583160,exp2_opus_10,583160,72.895,0,,
exp2_opus_10_585160,exp2_opus_10,585160,73.145,0,,
exp2_opus_10_585480,exp2_opus_10,585480,73.185,0,,
exp2_opus_10_588440,exp2_opus_10,588440,73.555,0,,
exp2_opus_10_591960,exp2_opus_10,591960,73.995,0,,
exp2_opus_10_594040,exp2_opus_10,594040,74.255,0,,
exp2_opus_10_596200,exp2_opus_10,596200,74.525,0,,
exp2_opus_10_598200,exp2_opus_10,598200,74.775,0,,
exp2_opus_10_608760,exp2_opus_10,608760,76.095,0,,
exp2_opus_10_622600,exp2_opus_10,622600,77.825,0,,
exp2_opus_10_628440,exp2_opus_10,628440,78.555,0,,
exp2_opus_10_635960,exp2_opus_10,635960,79.495,0,,
exp2_opus_10_645000,exp2_opus_10,645000,80.625,0,,
exp2_opus_10_649080,exp2_opus_10,649080,81.135,0,,
exp2_opus_10_665960,exp2_opus_10,665960,83.245,0,,
exp2_opus_10_676680,exp2_opus_10,676680,84.585,0,,
exp2_opus_10_692760,exp2_opus_10,692760,86.595,0,,
exp2_opus_10_695160,exp2_opus_10,695160,86.895,0,,
exp2_opus_10_696760,exp2_opus_10,696760,87.095,0,,
exp2_opus_10_705560,exp2_opus_10,705560,88.195,0,,
exp2_opus_10_722120,exp2_opus_10,722120,90.265,0,,
exp2_opus_10_732840,exp2_opus_10,732840,91.605,0,,
exp2_opus_10_734920,exp2_opus_10,734920,91.865,1,,1
exp2_opus_20_17000,exp2_opus_20,17000,2.125,0,,
exp2_opus_20_19240,exp2_opus_20,19240,2.405,0,,
exp2_opus_20_21160,exp2_opus_20,21160,2.645,0,,
exp2_opus_20_21400,exp2_opus_20,21400,2.675,0,,
exp2_opus_20_24440,exp2_opus_20,24440,3.055,0,,
exp2_opus_20_27960,exp2_opus_20,27960,3.495,0,,
exp2_opus_20_29960,exp2_opus_20,29960,3.745,0,,
exp2_opus_20_32200,exp2_opus_20,32200,4.025,0,,
exp2_opus_20_34120,exp2_opus_20,34120,4.265,0,,
exp2_opus_20_34360,exp2_opus_20,34360,4.295,0,,
exp2_opus_20_44760,exp2_opus_20,44760,5.595,0,,
exp2_opus_20_45080,exp2_opus_20,45080,5.635,0,,
exp2_opus_20_59240,exp2_opus_20,59240,7.405,0,,
exp2_opus_20_64600,exp2_opus_20,64600,8.075,0,,
exp2_opus_20_72280,exp2_opus_20,72280,9.035,0,,
exp2_opus_20_82520,exp2_opus_20,82520,10.315,0,,
exp2_opus_20_86600,exp2_opus_20,86600,10.825,0,,
exp2_opus_20_103080,exp2_opus_20,103080,12.885,0,,
exp2_opus_20_115640,exp2_opus_20,115640,14.455,0,,
exp2_opus_20_129080,exp2_opus_20,129080,16.135,0,,
exp2_opus_20_131640,exp2_opus_20,131640,16.455,0,,
exp2_opus_20_134200,exp2_opus_20,134200,16.775,0,,
exp2_opus_20_144360,exp2_opus_20,144360,18.045,0,,
exp2_opus_20_162440,exp2_opus_20,162440,20.305,0,,
exp2_opus_20_170600,exp2_opus_20,170600,21.325,0,,
exp2_opus_20_179000,exp2_opus_20,179000,22.375,0,,
exp2_opus_20_180120,exp2_opus_20,180120,22.515,0,,
exp2_opus_20_183880,exp2_opus_20,183880,22.985,0,,
exp2_opus_20_199880,exp2_opus_20,199880,24.985,0,,
exp2_opus_20_200040,exp2_opus_20,200040,25.005,0,,
exp2_opus_20_215080,exp2_opus_20,215080,26.885,0,,
exp2_opus_20_217160,exp2_opus_20,217160,27.145,0,,
exp2_opus_20_219080,exp2_opus_20,219080,27.385,0,,
exp2_opus_20_219320,exp2_opus_20,219320,27.415,0,,
exp2_opus_20_222360,exp2_opus_20,222360,27.795,0,,
exp2_opus_20_226040,exp2_opus_20,226040,28.255,0,,
exp2_opus_20_230200,exp2_opus_20,230200,28.775,0,,
exp2_opus_20_232040,exp2_opus_20,232040,29.005,0,,
exp2_opus_20_242280,exp2_opus_20,242280,30.285,0,,
exp2_opus_20_242520,exp2_opus_20,242520,30.315,0,,
exp2_opus_20_256600,exp2_opus_20,256600,32.075,0,,
exp2_opus_20_262360,exp2_opus_20,262360,32.795,0,,
exp2_opus_20_269880,exp2_opus_20,269880,33.735,0,,
exp2_opus_20_278840,exp2_opus_20,278840,34.855,0,,
exp2_opus_20_283000,exp2_opus_20,283000,35.375,0,,
exp2_opus_20_299800,exp2_opus_20,299800,37.475,0,,
exp2_opus_20_310440,exp2_opus_20,310440,38.805,0,,
exp2_opus_20_323960,exp2_opus_20,323960,40.495,0,,
exp2_opus_20_329080,exp2_opus_20,329080,41.135,0,,
exp2_opus_20_339480,exp2_opus_20,339480,42.435,0,,
exp2_opus_20_355880,exp2_opus_20,355880,44.485,0,,
exp2_opus_20_366600,exp2_opus_20,366600,45.825,0,,
exp2_opus_20_368760,exp2_opus_20,368760,46.095,1,,1
exp2_opus_20_369000,exp2_opus_20,369000,46.125,1,,1
exp2_opus_20_383640,exp2_opus_20,383640,47.955,0,,
exp2_opus_20_385640,exp2_opus_20,385640,48.205,0,,
exp2_opus_20_387640,exp2_opus_20,387640,48.455,0,,
exp2_opus_20_387880,exp2_opus_20,387880,48.485,0,,
exp2_opus_20_390920,exp2_opus_20,390920,48.865,0,,
exp2_opus_20_391160,exp2_opus_20,391160,48.895,0,,
exp2_opus_20_394280,exp2_opus_20,394280,49.285,0,,
exp2_opus_20_396840,exp2_opus_20,396840,49.605,0,,
exp2_opus_20_398680,exp2_opus_20,398680,49.835,0,,
exp2_opus_20_400600,exp2_opus_20,400600,50.075,0,,
exp2_opus_20_411000,exp2_opus_20,411000,51.375,0,,
exp2_opus_20_411240,exp2_opus_20,411240,51.405,0,,
exp2_opus_20_425320,exp2_opus_20,425320,53.165,0,,
exp2_opus_20_431080,exp2_opus_20,431080,53.885,0,,
exp2_opus_20_438600,exp2_opus_20,438600,54.825,0,,
exp2_opus_20_448680,exp2_opus_20,448680,56.085,0,,
exp2_opus_20_452840,exp2_opus_20,452840,56.605,0,,
exp2_opus_20_469400,exp2_opus_20,469400,58.675,0,,
exp2_opus_20_482200,exp2_opus_20,482200,60.275,0,,
exp2_opus_20_498040,exp2_opus_20,498040,62.255,0,,
exp2_opus_20_500520,exp2_opus_20,500520,62.565,0,,
exp2_opus_20_510760,exp2_opus_20,510760,63.845,0,,
exp2_opus_20_528680,exp2_opus_20,528680,66.085,0,,
exp2_opus_20_536920,exp2_opus_20,536920,67.115,0,,
exp2_opus_20_545160,exp2_opus_20,545160,68.145,0,,
exp2_opus_20_546200,exp2_opus_20,546200,68.275,0,,
exp2_opus_20_546440,exp2_opus_20,546440,68.305,0,,
exp2_opus_20_550200,exp2_opus_20,550200,68.775,0,,
exp2_opus_20_565880,exp2_opus_20,565880,70.735,0,,
exp2_opus_20_581400,exp2_opus_20,581400,72.675,0,,
exp2_opus_20_583400,exp2_opus_20,583400,72.925,0,,
exp2_opus_20_585320,exp2_opus_20,585320,73.165,0,,
exp2_opus_20_585480,exp2_opus_20,585480,73.185,0,,
exp2_opus_20_585640,exp2_opus_20,585640,73.205,0,,
exp2_opus_20_588680,exp2_opus_20,588680,73.585,0,,
exp2_opus_20_588840,exp2_opus_20,588840,73.605,0,,
exp2_opus_20_592200,exp2_opus_20,592200,74.025,0,,
exp2_opus_20_594280,exp2_opus_20,594280,74.285,0,,
exp2_opus_20_596280,exp2_opus_20,596280,74.535,0,,
exp2_opus_20_598200,exp2_opus_20,598200,74.775,0,,
exp2_opus_20_598440,exp2_opus_20,598440,74.805,0,,
exp2_opus_20_609080,exp2_opus_20,609080,76.135,0,,
exp2_opus_20_623080,exp2_opus_20,623080,77.885,0,,
exp2_opus_20_628760,exp2_opus_20,628760,78.595,0,,
exp2_opus_20_636280,exp2_opus_20,636280,79.535,0,,
exp2_opus_20_645240,exp2_opus_20,645240,80.655,0,,
exp2_opus_20_649320,exp2_opus_20,649320,81.165,0,,
exp2_opus_20_666040,exp2_opus_20,666040,83.255,0,,
exp2_opus_20_677000,exp2_opus_20,677000,84.625,0,,
exp2_opus_20_690280,exp2_opus_20,690280,86.285,0,,
exp2_opus_20_692920,exp2_opus_20,692920,86.615,0,,
exp2_opus_20_695400,exp2_opus_20,695400,86.925,0,,
exp2_opus_20_698840,exp2_opus_20,698840,87.355,0,,
exp2_opus_20_705560,exp2_opus_20,705560,88.195,0,,
exp2_opus_20_705720,exp2_opus_20,705720,88.215,0,,
exp2_opus_20_722120,exp2_opus_20,722120,90.265,0,,
exp2_opus_20_733000,exp2_opus_20,733000,91.625,0,,
exp2_opus_20_735160,exp2_opus_20,735160,91.895,1,,1
exp2_opus_30_16920,exp2_opus_30,16920,2.115,0,,
exp2_opus_30_17160,exp2_opus_30,17160,2.145,0,,
exp2_opus_30_19480,exp2_opus_30,19480,2.435,0,,
exp2_opus_30_21320,exp2_opus_30,21320,2.665,0,,
exp2_opus_30_21720,exp2_opus_30,21720,2.715,0,,
exp2_opus_30_24600,exp2_opus_30,24600,3.075,0,,
exp2_opus_30_24840,exp2_opus_30,24840,3.105,0,,
exp2_opus_30_28200,exp2_opus_30,28200,3.525,0,,
exp2_opus_30_30200,exp2_opus_30,30200,3.775,0,,
exp2_opus_30_32440,exp2_opus_30,32440,4.055,0,,
exp2_opus_30_34280,exp2_opus_30,34280,4.285,0,,
exp2_opus_30_44840,exp2_opus_30,44840,5.605,0,,
exp2_opus_30_45160,exp2_opus_30,45160,5.645,0,,
exp2_opus_30_59160,exp2_opus_30,59160,7.395,0,,
exp2_opus_30_64840,exp2_opus_30,64840,8.105,0,,
exp2_opus_30_72280,exp2_opus_30,72280,9.035,0,,
exp2_opus_30_82440,exp2_opus_30,82440,10.305,0,,
exp2_opus_30_86440,exp2_opus_30,86440,10.805,0,,
exp2_opus_30_103240,exp2_opus_30,103240,12.905,0,,
exp2_opus_30_115880,exp2_opus_30,115880,14.485,0,,
exp2_opus_30_131480,exp2_opus_30,131480,16.435,0,,
exp2_opus_30_133960,exp2_opus_30,133960,16.745,0,,
exp2_opus_30_135400,exp2_opus_30,135400,16.925,0,,
exp2_opus_30_136360,exp2_opus_30,136360,17.045,0,,
exp2_opus_30_144760,exp2_opus_30,144760,18.095,0,,
exp2_opus_30_162520,exp2_opus_30,162520,20.315,0,,
exp2_opus_30_167640,exp2_opus_30,167640,20.955,0,,
exp2_opus_30_171080,exp2_opus_30,171080,21.385,0,,
exp2_opus_30_179160,exp2_opus_30,179160,22.395,0,,
exp2_opus_30_180360,exp2_opus_30,180360,22.545,0,,
exp2_opus_30_184040,exp2_opus_30,184040,23.005,0,,
exp2_opus_30_196120,exp2_opus_30,196120,24.515,0,,
exp2_opus_30_197080,exp2_opus_30,197080,24.635,0,,
exp2_opus_30_200040,exp2_opus_30,200040,25.005,0,,
exp2_opus_30_217000,exp2_opus_30,217000,27.125,0,,
exp2_opus_30_219640,exp2_opus_30,219640,27.455,0,,
exp2_opus_30_220200,exp2_opus_30,220200,27.525,0,,
exp2_opus_30_221080,exp2_opus_30,221080,27.635,1,,1
exp2_opus_30_231560,exp2_opus_30,231560,28.945,0,,
exp2_opus_30_236920,exp2_opus_30,236920,29.615,0,,
exp2_opus_30_239080,exp2_opus_30,239080,29.885,0,,
exp2_opus_30_243000,exp2_opus_30,243000,30.375,0,,
exp2_opus_30_249240,exp2_opus_30,249240,31.155,0,,
exp2_opus_30_263160,exp2_opus_30,263160,32.895,0,,
exp2_opus_30_268280,exp2_opus_30,268280,33.535,0,,
exp2_opus_30_275880,exp2_opus_30,275880,34.485,0,,
exp2_opus_30_284840,exp2_opus_30,284840,35.605,0,,
exp2_opus_30_288680,exp2_opus_30,288680,36.085,0,,
exp2_opus_30_305160,exp2_opus_30,305160,38.145,0,,
exp2_opus_30_305880,exp2_opus_30,305880,38.235,0,,
exp2_opus_30_316680,exp2_opus_30,316680,39.585,0,,
exp2_opus_30_328760,exp2_opus_30,328760,41.095,0,,
exp2_opus_30_329320,exp2_opus_30,329320,41.165,0,,
exp2_opus_30_332120,exp2_opus_30,332120,41.515,0,,
exp2_opus_30_334600,exp2_opus_30,334600,41.825,0,,
exp2_opus_30_345240,exp2_opus_30,345240,43.155,0,,
exp2_opus_30_358040,exp2_opus_30,358040,44.755,0,,
exp2_opus_30_361960,exp2_opus_30,361960,45.245,0,,
exp2_opus_30_372040,exp2_opus_30,372040,46.505,0,,
exp2_opus_30_374360,exp2_opus_30,374360,46.795,1,,1
exp2_opus_30_389480,exp2_opus_30,389480,48.685,0,,
exp2_opus_30_391720,exp2_opus_30,391720,48.965,0,,
exp2_opus_30_393640,exp2_opus_30,393640,49.205,0,,
exp2_opus_30_396840,exp2_opus_30,396840,49.605,0,,
exp2_opus_30_397080,exp2_opus_30,397080,49.635,0,,
exp2_opus_30_400200,exp2_opus_30,400200,50.025,0,,
exp2_opus_30_402360,exp2_opus_30,402360,50.295,0,,
exp2_opus_30_404520,exp2_opus_30,404520,50.565,0,,
exp2_opus_30_406680,exp2_opus_30,406680,50.835,0,,
exp2_opus_30_417640,exp2_opus_30,417640,52.205,0,,
exp2_opus_30_431480,exp2_opus_30,431480,53.935,0,,
exp2_opus_30_436520,exp2_opus_30,436520,54.565,0,,
exp2_opus_30_437160,exp2_opus_30,437160,54.645,0,,
exp2_opus_30_444600,exp2_opus_30,444600,55.575,0,,
exp2_opus_30_454280,exp2_opus_30,454280,56.785,0,,
exp2_opus_30_458520,exp2_opus_30,458520,57.315,0,,
exp2_opus_30_476520,exp2_opus_30,476520,59.565,0,,
exp2_opus_30_488200,exp2_opus_30,488200,61.025,0,,
exp2_opus_30_501080,exp2_opus_30,501080,62.635,0,,
exp2_opus_30_501240,exp2_opus_30,501240,62.655,0,,
exp2_opus_30_503800,exp2_opus_30,503800,62.975,0,,
exp2_opus_30_506280,exp2_opus_30,506280,63.285,0,,
exp2_opus_30_510360,exp2_opus_30,510360,63.795,0,,
exp2_opus_30_512280,exp2_opus_30,512280,64.035,0,,
exp2_opus_30_516760,exp2_opus_30,516760,64.595,0,,
exp2_opus_30_534360,exp2_opus_30,534360,66.795,0,,
exp2_opus_30_542360,exp2_opus_30,542360,67.795,0,,
exp2_opus_30_550920,exp2_opus_30,550920,68.865,0,,
exp2_opus_30_551320,exp2_opus_30,551320,68.915,0,,
exp2_opus_30_552120,exp2_opus_30,552120,69.015,0,,
exp2_opus_30_555720,exp2_opus_30,555720,69.465,0,,
exp2_opus_30_568840,exp2_opus_30,568840,71.105,0,,
exp2_opus_30_573240,exp2_opus_30,573240,71.655,0,,
exp2_opus_30_588440,exp2_opus_30,588440,73.555,0,,
exp2_opus_30_589560,exp2_opus_30,589560,73.695,0,,
exp2_opus_30_591240,exp2_opus_30,591240,73.905,0,,
exp2_opus_30_594520,exp2_opus_30,594520,74.315,0,,
exp2_opus_30_597960,exp2_opus_30,597960,74.745,0,,
exp2_opus_30_602280,exp2_opus_30,602280,75.285,0,,
exp2_opus_30_604280,exp2_opus_30,604280,75.535,0,,
exp2_opus_30_614520,exp2_opus_30,614520,76.815,0,,
exp2_opus_30_628760,exp2_opus_30,628760,78.595,0,,
exp2_opus_30_634440,exp2_opus_30,634440,79.305,0,,
exp2_opus_30_637800,exp2_opus_30,637800,79.725,0,,
exp2_opus_30_641960,exp2_opus_30,641960,80.245,0,,
exp2_opus_30_651160,exp2_opus_30,651160,81.395,0,,
exp2_opus_30_655320,exp2_opus_30,655320,81.915,0,,
exp2_opus_30_670840,exp2_opus_30,670840,83.855,0,,
exp2_opus_30_680920,exp2_opus_30,680920,85.115,0,,
exp2_opus_30_692840,exp2_opus_30,692840,86.605,0,,
exp2_opus_30_695320,exp2_opus_30,695320,86.915,0,,
exp2_opus_30_697880,exp2_opus_30,697880,87.235,0,,
exp2_opus_30_707720,exp2_opus_30,707720,88.465,0,,
exp2_opus_30_723240,exp2_opus_30,723240,90.405,0,,
exp2_opus_30_733240,exp2_opus_30,733240,91.655,0,,
exp2_opus_30_735400,exp2_opus_30,735400,91.925,1,,1
exp2_opus_40_18440,exp2_opus_40,18440,2.305,0,,
exp2_opus_40_20520,exp2_opus_40,20520,2.565,0,,
exp2_opus_40_22600,exp2_opus_40,22600,2.825,0,,
exp2_opus_40_25480,exp2_opus_40,25480,3.185,0,,
exp2_opus_40_29160,exp2_opus_40,29160,3.645,0,,
exp2_opus_40_31160,exp2_opus_40,31160,3.895,0,,
exp2_opus_40_33320,exp2_opus_40,33320,4.165,0,,
exp2_opus_40_35240,exp2_opus_40,35240,4.405,0,,
exp2_opus_40_46200,exp2_opus_40,46200,5.775,0,,
exp2_opus_40_59800,exp2_opus_40,59800,7.475,0,,
exp2_opus_40_65720,exp2_opus_40,65720,8.215,0,,
exp2_opus_40_73320,exp2_opus_40,73320,9.165,0,,
exp2_opus_40_81320,exp2_opus_40,81320,10.165,0,,
exp2_opus_40_83720,exp2_opus_40,83720,10.465,0,,
exp2_opus_40_87560,exp2_opus_40,87560,10.945,0,,
exp2_opus_40_98920,exp2_opus_40,98920,12.365,0,,
exp2_opus_40_104680,exp2_opus_40,104680,13.085,0,,
exp2_opus_40_116680,exp2_opus_40,116680,14.585,0,,
exp2_opus_40_129160,exp2_opus_40,129160,16.145,0,,
exp2_opus_40_129400,exp2_opus_40,129400,16.175,0,,
exp2_opus_40_129640,exp2_opus_40,129640,16.205,0,,
exp2_opus_40_132440,exp2_opus_40,132440,16.555,1,,1
exp2_opus_40_136280,exp2_opus_40,136280,17.035,0,,
exp2_opus_40_137640,exp2_opus_40,137640,17.205,0,,
exp2_opus_40_146760,exp2_opus_40,146760,18.345,0,,
exp2_opus_40_164040,exp2_opus_40,164040,20.505,0,,
exp2_opus_40_172200,exp2_opus_40,172200,21.525,0,,
exp2_opus_40_180760,exp2_opus_40,180760,22.595,0,,
exp2_opus_40_181880,exp2_opus_40,181880,22.735,0,,
exp2_opus_40_184520,exp2_opus_40,184520,23.065,0,,
exp2_opus_40_185160,exp2_opus_40,185160,23.145,0,,
exp2_opus_40_185800,exp2_opus_40,185800,23.225,0,,
exp2_opus_40_201080,exp2_opus_40,201080,25.135,0,,
exp2_opus_40_201400,exp2_opus_40,201400,25.175,0,,
exp2_opus_40_217560,exp2_opus_40,217560,27.195,0,,
exp2_opus_40_219080,exp2_opus_40,219080,27.385,0,,
exp2_opus_40_221400,exp2_opus_40,221400,27.675,0,,
exp2_opus_40_221640,exp2_opus_40,221640,27.705,0,,
exp2_opus_40_224440,exp2_opus_40,224440,28.055,0,,
exp2_opus_40_227480,exp2_opus_40,227480,28.435,0,,
exp2_opus_40_229960,exp2_opus_40,229960,28.745,0,,
exp2_opus_40_231240,exp2_opus_40,231240,28.905,0,,
exp2_opus_40_232040,exp2_opus_40,232040,29.005,0,,
exp2_opus_40_234200,exp2_opus_40,234200,29.275,0,,
exp2_opus_40_238520,exp2_opus_40,238520,29.815,0,,
exp2_opus_40_244600,exp2_opus_40,244600,30.575,0,,
exp2_opus_40_258680,exp2_opus_40,258680,32.335,0,,
exp2_opus_40_264200,exp2_opus_40,264200,33.025,0,,
exp2_opus_40_271880,exp2_opus_40,271880,33.985,0,,
exp2_opus_40_280520,exp2_opus_40,280520,35.065,0,,
exp2_opus_40_284520,exp2_opus_40,284520,35.565,0,,
exp2_opus_40_300200,exp2_opus_40,300200,37.525,0,,
exp2_opus_40_301320,exp2_opus_40,301320,37.665,0,,
exp2_opus_40_301880,exp2_opus_40,301880,37.735,0,,
exp2_opus_40_312280,exp2_opus_40,312280,39.035,0,,
exp2_opus_40_324680,exp2_opus_40,324680,40.585,0,,
exp2_opus_40_325400,exp2_opus_40,325400,40.675,0,,
exp2_opus_40_328200,exp2_opus_40,328200,41.025,0,,
exp2_opus_40_330440,exp2_opus_40,330440,41.305,0,,
exp2_opus_40_330600,exp2_opus_40,330600,41.325,0,,
exp2_opus_40_336760,exp2_opus_40,336760,42.095,0,,
exp2_opus_40_341560,exp2_opus_40,341560,42.695,0,,
exp2_opus_40_341800,exp2_opus_40,341800,42.725,0,,
exp2_opus_40_355880,exp2_opus_40,355880,44.485,0,,
exp2_opus_40_357720,exp2_opus_40,357720,44.715,0,,
exp2_opus_40_365240,exp2_opus_40,365240,45.655,0,,
exp2_opus_40_366360,exp2_opus_40,366360,45.795,0,,
exp2_opus_40_367000,exp2_opus_40,367000,45.875,0,,
exp2_opus_40_367960,exp2_opus_40,367960,45.995,0,,
exp2_opus_40_369080,exp2_opus_40,369080,46.135,0,,
exp2_opus_40_371320,exp2_opus_40,371320,46.415,1,,1
exp2_opus_40_385960,exp2_opus_40,385960,48.245,0,,
exp2_opus_40_387560,exp2_opus_40,387560,48.445,0,,
exp2_opus_40_389160,exp2_opus_40,389160,48.645,0,,
exp2_opus_40_392600,exp2_opus_40,392600,49.075,0,,
exp2_opus_40_392840,exp2_opus_40,392840,49.105,0,,
exp2_opus_40_395880,exp2_opus_40,395880,49.485,0,,
exp2_opus_40_398360,exp2_opus_40,398360,49.795,0,,
exp2_opus_40_400200,exp2_opus_40,400200,50.025,0,,
exp2_opus_40_402120,exp2_opus_40,402120,50.265,0,,
exp2_opus_40_413000,exp2_opus_40,413000,51.625,0,,
exp2_opus_40_427320,exp2_opus_40,427320,53.415,0,,
exp2_opus_40_428280,exp2_opus_40,428280,53.535,0,,
exp2_opus_40_433080,exp2_opus_40,433080,54.135,0,,
exp2_opus_40_436280,exp2_opus_40,436280,54.535,0,,
exp2_opus_40_440680,exp2_opus_40,440680,55.085,0,,
exp2_opus_40_450360,exp2_opus_40,450360,56.295,0,,
exp2_opus_40_454440,exp2_opus_40,454440,56.805,0,,
exp2_opus_40_471480,exp2_opus_40,471480,58.935,0,,
exp2_opus_40_483560,exp2_opus_40,483560,60.445,0,,
exp2_opus_40_496840,exp2_opus_40,496840,62.105,0,,
exp2_opus_40_499720,exp2_opus_40,499720,62.465,0,,
exp2_opus_40_502200,exp2_opus_40,502200,62.775,0,,
exp2_opus_40_506440,exp2_opus_40,506440,63.305,0,,
exp2_opus_40_513080,exp2_opus_40,513080,64.135,0,,
exp2_opus_40_530520,exp2_opus_40,530520,66.315,0,,
exp2_opus_40_538600,exp2_opus_40,538600,67.325,0,,
exp2_opus_40_546760,exp2_opus_40,546760,68.345,0,,
exp2_opus_40_547880,exp2_opus_40,547880,68.485,0,,
exp2_opus_40_551640,exp2_opus_40,551640,68.955,0,,
exp2_opus_40_551880,exp2_opus_40,551880,68.985,0,,
exp2_opus_40_567320,exp2_opus_40,567320,70.915,0,,
exp2_opus_40_583880,exp2_opus_40,583880,72.985,0,,
exp2_opus_40_584920,exp2_opus_40,584920,73.115,0,,
exp2_opus_40_586360,exp2_opus_40,586360,73.295,0,,
exp2_opus_40_587160,exp2_opus_40,587160,73.395,0,,
exp2_opus_40_588200,exp2_opus_40,588200,73.525,0,,
exp2_opus_40_591000,exp2_opus_40,591000,73.875,1,,1
exp2_opus_40_598520,exp2_opus_40,598520,74.815,0,,
exp2_opus_40_603640,exp2_opus_40,603640,75.455,0,,
exp2_opus_40_605480,exp2_opus_40,605480,75.685,0,,
exp2_opus_40_605960,exp2_opus_40,605960,75.745,0,,
exp2_opus_40_615880,exp2_opus_40,615880,76.985,0,,
exp2_opus_40_616040,exp2_opus_40,616040,77.005,0,,
exp2_opus_40_629480,exp2_opus_40,629480,78.685,0,,
exp2_opus_40_635080,exp2_opus_40,635080,79.385,0,,
exp2_opus_40_642280,exp2_opus_40,642280,80.285,0,,
exp2_opus_40_651880,exp2_opus_40,651880,81.485,0,,
exp2_opus_40_655560,exp2_opus_40,655560,81.945,0,,
exp2_opus_40_660920,exp2_opus_40,660920,82.615,0,,
exp2_opus_40_667960,exp2_opus_40,667960,83.495,1,,1
exp2_opus_40_673960,exp2_opus_40,673960,84.245,0,,
exp2_opus_40_683880,exp2_opus_40,683880,85.485,0,,
exp2_opus_40_695560,exp2_opus_40,695560,86.945,0,,
exp2_opus_40_696200,exp2_opus_40,696200,87.025,0,,
exp2_opus_40_699160,exp2_opus_40,699160,87.395,0,,
exp2_opus_40_701560,exp2_opus_40,701560,87.695,0,,
exp2_opus_40_711560,exp2_opus_40,711560,88.945,0,,
exp2_opus_40_723640,exp2_opus_40,723640,90.455,0,,
exp2_opus_40_727320,exp2_opus_40,727320,90.915,0,,
exp2_opus_40_736200,exp2_opus_40,736200,92.025,0,,
exp2_opus_40_738040,exp2_opus_40,738040,92.255,1,,1
exp2_opus_50_26040,exp2_opus_50,26040,3.255,0,,
